frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,5xx,connect,read,write,timeout
salvo-pg-pool,36.15ms,2.35ms,78.80ms,209646.0,1697465875,1697465890,,,,,
salvo-pg-pool,47.19ms,2.90ms,58.09ms,160559.0,1697465892,1697465907,,,,,
saphir,18.86ms,1.31ms,21.93ms,402068.0,1697467651,1697467667,,,,,
saphir,45.14ms,10.52ms,117.63ms,168067.0,1697467669,1697467684,,,,,
saphir,87.90ms,8.10ms,156.99ms,86084.0,1697467686,1697467701,,,,,
saphir,147.86ms,33.40ms,292.22ms,51109.0,1697467703,1697467718,,,,,
saphir,184.51ms,19.68ms,317.78ms,40975.0,1697467720,1697467735,,,,,
servlet-mysql,18.71ms,27.35ms,366.76ms,609359.0,1697470588,1697470603,,,,,
servlet-mysql,66.24ms,30.90ms,428.64ms,116201.0,1697470605,1697470620,,,,,
servlet-mysql,128.57ms,34.72ms,337.25ms,58964.0,1697470622,1697470637,,,,,
servlet-mysql,318.63ms,394.98ms,2.25s,33573.0,1697470639,1697470654,,,,,
servlet-mysql,270.60ms,83.79ms,805.06ms,28166.0,1697470656,1697470671,,,,,
servlet-postgresql,11.96ms,23.98ms,291.12ms,1242713.0,1697471250,1697471265,,,,,
servlet-postgresql,25.46ms,21.21ms,308.51ms,329645.0,1697471267,1697471282,,,,,
servlet-postgresql,46.04ms,21.91ms,257.38ms,167492.0,1697471284,1697471300,,,,,
servlet-postgresql,67.83ms,27.07ms,405.44ms,112500.0,1697471302,1697471317,,,,,
servlet-postgresql,89.81ms,27.84ms,283.96ms,84338.0,1697471319,1697471334,,,,,
silicon,19.63ms,27.20ms,880.76ms,432148.0,1697472944,1697472959,,,,,
silicon,65.62ms,63.22ms,1.90s,116286.0,1697472961,1697472976,,,,,
silicon,113.98ms,37.91ms,990.06ms,64442.0,1697472978,1697472993,,,,,
silicon,258.56ms,301.36ms,2.04s,37045.0,1697472995,1697473010,,,,,
silicon,237.85ms,89.79ms,1.06s,29694.0,1697473012,1697473027,,,,,
simps,15.10ms,19.72ms,221.39ms,640842.0,1697475227,1697475242,,,,,
simps,58.32ms,21.12ms,301.84ms,128650.0,1697475244,1697475259,,,,,
simps,115.63ms,32.14ms,328.72ms,65723.0,1697475261,1697475276,,,,,
simps,214.34ms,161.58ms,1.53s,39563.0,1697475278,1697475294,,,,,
simps,232.27ms,59.00ms,653.09ms,32484.0,1697475296,1697475311,,,,,
simps-micro,16.65ms,17.44ms,204.87ms,540431.0,1697476243,1697476258,,,,,
simps-micro,72.23ms,34.44ms,383.66ms,108475.0,1697476260,1697476275,,,,,
simps-micro,135.60ms,39.59ms,389.37ms,55927.0,1697476277,1697476292,,,,,
simps-micro,236.09ms,137.27ms,1.15s,34089.0,1697476294,1697476309,,,,,
simps-micro,277.59ms,67.81ms,590.05ms,27089.0,1697476311,1697476326,,,,,
sinatra,56.51ms,60.37ms,363.20ms,201180.0,1697476925,1697476940,,,,,
sinatra,158.64ms,167.06ms,779.29ms,69823.0,1697476942,1697476958,,,,,
sinatra,282.57ms,301.23ms,1.29s,39011.0,1697476960,1697476975,,,,,
sinatra,416.10ms,452.39ms,1.92s,26582.0,1697476977,1697476992,,,,,
sinatra,548.46ms,596.53ms,2.40s,20563.0,1697476994,1697477009,,,,,
sinatra-passenger-mri,39.46ms,16.98ms,249.69ms,198681.0,1697477846,1697477861,,,,,
sinatra-passenger-mri,112.91ms,24.40ms,294.17ms,67296.0,1697477863,1697477878,,,,,
sinatra-passenger-mri,200.78ms,27.23ms,330.68ms,37525.0,1697477880,1697477895,,,,,
sinatra-passenger-mri,296.31ms,42.24ms,512.12ms,25433.0,1697477897,1697477912,,,,,
sinatra-passenger-mri,380.44ms,45.11ms,517.90ms,19770.0,1697477914,1697477929,,,,,
sinatra-postgres,54.62ms,57.93ms,262.68ms,207835.0,1697478612,1697478627,,,,,
sinatra-postgres,152.55ms,158.98ms,680.93ms,72196.0,1697478629,1697478644,,,,,
sinatra-postgres,268.57ms,283.58ms,1.22s,41034.0,1697478646,1697478661,,,,,
sinatra-postgres,388.09ms,415.77ms,1.68s,28766.0,1697478663,1697478679,,,,,
sinatra-postgres,496.28ms,545.21ms,2.17s,22190.0,1697478681,1697478696,,,,,
sinatra-postgres-passenger-mri,34.61ms,1.69ms,57.74ms,218892.0,1697479280,1697479295,,,,,
sinatra-postgres-passenger-mri,102.43ms,4.93ms,122.21ms,73885.0,1697479297,1697479312,,,,,
sinatra-postgres-passenger-mri,183.05ms,10.17ms,215.57ms,41109.0,1697479314,1697479330,,,,,
sinatra-postgres-passenger-mri,262.92ms,18.33ms,294.91ms,28569.0,1697479332,1697479347,,,,,
sinatra-postgres-passenger-mri,342.46ms,26.60ms,372.45ms,21872.0,1697479349,1697479364,,,,,
sinatra-postgres-unicorn-mri,35.48ms,2.10ms,54.46ms,212569.0,1697479943,1697479958,,,,,
sinatra-postgres-unicorn-mri,107.00ms,5.12ms,131.06ms,70522.0,1697479960,1697479975,,,,,
sinatra-postgres-unicorn-mri,187.40ms,10.69ms,220.35ms,40130.0,1697479977,1697479993,,,,,
sinatra-postgres-unicorn-mri,266.16ms,17.40ms,301.52ms,28279.0,1697479995,1697480010,,,,,
sinatra-postgres-unicorn-mri,343.43ms,26.88ms,376.89ms,21872.0,1697480012,1697480027,,,,,
sinatra-sequel,39.74ms,45.40ms,398.32ms,302738.0,1697480612,1697480628,,,,,
sinatra-sequel,93.33ms,100.71ms,659.16ms,119611.0,1697480630,1697480645,,,,,
sinatra-sequel,181.60ms,194.60ms,899.33ms,61577.0,1697480647,1697480662,,,,,
sinatra-sequel,272.98ms,295.27ms,1.25s,41084.0,1697480664,1697480679,,,,,
sinatra-sequel,448.88ms,550.63ms,3.09s,27079.0,1697480681,1697480696,,,,,
sinatra-sequel-passenger-mri,24.28ms,14.22ms,196.12ms,331071.0,1697481286,1697481301,,,,,
sinatra-sequel-passenger-mri,76.89ms,25.57ms,262.74ms,100606.0,1697481303,1697481318,,,,,
sinatra-sequel-passenger-mri,141.61ms,29.43ms,288.70ms,53298.0,1697481320,1697481336,,,,,
sinatra-sequel-passenger-mri,226.20ms,98.97ms,869.51ms,34470.0,1697481338,1697481353,,,,,
sinatra-sequel-passenger-mri,277.95ms,44.85ms,430.61ms,27010.0,1697481355,1697481370,,,,,
sinatra-sequel-postgres,36.57ms,39.96ms,224.18ms,321032.0,1697481948,1697481963,,,,,
sinatra-sequel-postgres,76.18ms,80.10ms,495.84ms,146782.0,1697481965,1697481980,,,,,
sinatra-sequel-postgres,134.54ms,141.03ms,721.65ms,82387.0,1697481982,1697481997,,,,,
sinatra-sequel-postgres,187.22ms,197.24ms,852.22ms,59055.0,1697481999,1697482015,,,,,
sinatra-sequel-postgres,249.09ms,265.64ms,1.15s,44565.0,1697482017,1697482032,,,,,
sinatra-sequel-postgres-passenger-mri,21.07ms,0.92ms,38.13ms,359555.0,1697482612,1697482628,,,,,
sinatra-sequel-postgres-passenger-mri,59.74ms,1.97ms,76.82ms,126674.0,1697482630,1697482645,,,,,
sinatra-sequel-postgres-passenger-mri,110.61ms,4.03ms,132.74ms,68310.0,1697482647,1697482662,,,,,
sinatra-sequel-postgres-passenger-mri,161.51ms,6.84ms,196.74ms,46655.0,1697482664,1697482679,,,,,
sinatra-sequel-postgres-passenger-mri,212.19ms,10.60ms,247.45ms,35496.0,1697482681,1697482696,,,,,
sinatra-sequel-postgres-unicorn-mri,17.44ms,0.89ms,35.28ms,429985.0,1697483273,1697483288,,,,,
sinatra-sequel-postgres-unicorn-mri,56.61ms,1.64ms,66.28ms,133331.0,1697483290,1697483305,,,,,
sinatra-sequel-postgres-unicorn-mri,106.96ms,3.85ms,131.29ms,70572.0,1697483307,1697483322,,,,,
sinatra-sequel-postgres-unicorn-mri,157.14ms,6.85ms,181.68ms,48058.0,1697483324,1697483340,,,,,
sinatra-sequel-postgres-unicorn-mri,207.50ms,10.14ms,241.63ms,36344.0,1697483342,1697483357,,,,,
sinatra-sequel-unicorn-mri,23.88ms,28.10ms,298.95ms,380802.0,1697483943,1697483958,,,,,
sinatra-sequel-unicorn-mri,73.29ms,22.25ms,219.20ms,102546.0,1697483960,1697483975,,,,,
sinatra-sequel-unicorn-mri,142.75ms,30.66ms,298.33ms,52780.0,1697483977,1697483992,,,,,
sinatra-sequel-unicorn-mri,217.25ms,64.05ms,752.80ms,34958.0,1697483994,1697484010,,,,,
sinatra-sequel-unicorn-mri,271.84ms,40.80ms,477.06ms,27621.0,1697484012,1697484027,,,,,
sinatra-unicorn-mri,37.13ms,6.73ms,145.60ms,204405.0,1697484757,1697484772,,,,,
sinatra-unicorn-mri,111.90ms,20.65ms,242.30ms,67409.0,1697484774,1697484789,,,,,
sinatra-unicorn-mri,200.71ms,26.53ms,333.76ms,37542.0,1697484791,1697484807,,,,,
sinatra-unicorn-mri,294.78ms,44.86ms,526.73ms,25435.0,1697484809,1697484824,,,,,
sinatra-unicorn-mri,378.33ms,44.27ms,515.86ms,19852.0,1697484826,1697484841,,,,,
slim,34.18ms,56.89ms,563.10ms,340297.0,1697485726,1697485741,,,,,
slim,60.54ms,23.66ms,239.07ms,127743.0,1697485743,1697485758,,,,,
slim,118.86ms,33.94ms,371.73ms,63901.0,1697485760,1697485775,,,,,
slim,173.31ms,37.92ms,414.91ms,43577.0,1697485777,1697485792,,,,,
slim,307.50ms,222.68ms,1.88s,27549.0,1697485794,1697485810,,,,,
slim-workerman,19.82ms,34.50ms,557.40ms,513255.0,1697486772,1697486787,,,,,
slim-workerman,56.28ms,36.27ms,476.66ms,143727.0,1697486789,1697486804,,,,,
slim-workerman,103.59ms,48.43ms,385.27ms,74299.0,1697486806,1697486821,,,,,
slim-workerman,156.65ms,68.36ms,501.28ms,48613.0,1697486823,1697486839,,,,,
slim-workerman,294.70ms,329.23ms,2.15s,33312.0,1697486841,1697486856,,,,,
slim-workerman-pgsql,7.91ms,5.85ms,82.00ms,1049600.0,1697487674,1697487689,,,,,
slim-workerman-pgsql,11.88ms,6.43ms,104.61ms,658019.0,1697487691,1697487707,,,,,
slim-workerman-pgsql,19.84ms,9.80ms,150.39ms,391341.0,1697487709,1697487724,,,,,
slim-workerman-pgsql,27.81ms,12.60ms,180.01ms,276790.0,1697487726,1697487741,,,,,
slim-workerman-pgsql,36.11ms,13.96ms,101.93ms,210175.0,1697487743,1697487758,,,,,
smart-socket,6.29ms,1.59ms,22.57ms,1209196.0,1697488638,1697488653,,,,,
smart-socket,16.36ms,4.00ms,47.65ms,463758.0,1697488655,1697488670,,,,,
smart-socket,29.49ms,8.82ms,154.76ms,258911.0,1697488672,1697488688,,,,,
smart-socket,39.11ms,9.21ms,109.27ms,193953.0,1697488690,1697488705,,,,,
smart-socket,51.60ms,12.05ms,127.36ms,146894.0,1697488707,1697488722,,,,,
spark,38.63ms,56.48ms,524.98ms,509074.0,1697492598,1697492613,,,,,
spark,27.09ms,23.58ms,380.33ms,102852.0,1697492615,1697492630,,,,,
spark,54.00ms,36.99ms,664.85ms,52376.0,1697492632,1697492648,,0.0,0.0,0.0,9.0
spark,95.86ms,111.23ms,1.20s,32002.0,1697492650,1697492665,,0.0,0.0,0.0,8.0
spark,111.57ms,66.27ms,1.12s,25817.0,1697492667,1697492682,,,,,
spiral,27.94ms,13.36ms,186.25ms,283173.0,1697494022,1697494037,,,,,
spiral,55.38ms,13.38ms,185.02ms,138296.0,1697494039,1697494054,2.0,,,,
spiral,86.19ms,13.11ms,212.50ms,88086.0,1697494056,1697494072,21.0,,,,
spiral,124.48ms,39.80ms,513.25ms,61815.0,1697494074,1697494089,98.0,,,,
spiral,156.60ms,15.65ms,299.19ms,48204.0,1697494091,1697494106,338.0,,,,
spliffy-mongodb,18.47ms,6.97ms,111.23ms,414690.0,1697496824,1697496839,,,,,
spliffy-mongodb,45.88ms,29.15ms,306.89ms,178056.0,1697496841,1697496856,,,,,
spliffy-mongodb,108.20ms,97.74ms,898.90ms,82536.0,1697496858,1697496873,,,,,
spliffy-mongodb,157.30ms,130.93ms,1.14s,53732.0,1697496875,1697496890,,,,,
spliffy-mongodb,189.69ms,141.84ms,1.03s,42547.0,1697496892,1697496907,,,,,
spliffy-mysql,14.61ms,20.69ms,230.66ms,702125.0,1697498433,1697498448,,,,,
spliffy-mysql,56.01ms,34.18ms,352.02ms,144605.0,1697498450,1697498465,,,,,
spliffy-mysql,102.43ms,37.77ms,328.71ms,74685.0,1697498467,1697498482,,,,,
spliffy-mysql,221.39ms,257.04ms,1.65s,44620.0,1697498484,1697498499,,,,,
spliffy-mysql,200.55ms,58.15ms,503.45ms,37596.0,1697498501,1697498516,,,,,
spliffy-postgres,9.27ms,5.34ms,105.27ms,840106.0,1697500028,1697500044,,,,,
spliffy-postgres,94.72ms,239.03ms,3.08s,144749.0,1697500046,1697500061,,,,,
spliffy-postgres,109.77ms,66.67ms,568.54ms,70517.0,1697500063,1697500078,,,,,
spliffy-postgres,155.32ms,74.78ms,658.38ms,49043.0,1697500080,1697500095,,,,,
spliffy-postgres,203.73ms,82.75ms,842.65ms,37102.0,1697500097,1697500112,,,,,
spring,5.93ms,4.86ms,64.31ms,1475891.0,1697500977,1697500992,,,,,
spring,18.36ms,6.61ms,103.32ms,415395.0,1697500994,1697501009,,,,,
spring,35.90ms,9.48ms,263.98ms,211414.0,1697501011,1697501026,,,,,
spring,53.25ms,10.93ms,135.30ms,142257.0,1697501028,1697501044,,,,,
spring,70.74ms,12.60ms,156.51ms,106967.0,1697501046,1697501061,,,,,
spring-jpa,10.03ms,5.68ms,69.79ms,791694.0,1697501757,1697501772,,,,,
spring-jpa,40.60ms,8.93ms,120.10ms,186674.0,1697501774,1697501790,,,,,
spring-jpa,80.21ms,12.09ms,206.29ms,94342.0,1697501792,1697501807,,,,,
spring-jpa,119.76ms,14.63ms,211.87ms,63079.0,1697501809,1697501824,,,,,
spring-jpa,159.54ms,17.10ms,284.77ms,47282.0,1697501826,1697501841,,,,,
spring-mongo,10.96ms,5.54ms,108.37ms,718458.0,1697502493,1697502508,,,,,
spring-mongo,46.22ms,7.13ms,122.05ms,163969.0,1697502510,1697502525,,,,,
spring-mongo,91.75ms,10.27ms,188.15ms,82405.0,1697502527,1697502542,,,,,
spring-mongo,142.19ms,18.67ms,307.53ms,53131.0,1697502544,1697502559,,,,,
spring-mongo,205.26ms,27.73ms,396.85ms,36736.0,1697502561,1697502577,,,,,
suil,11.09ms,9.53ms,309.11ms,727551.0,1697504937,1697504952,,,,,
suil,39.73ms,12.04ms,374.52ms,192868.0,1697504954,1697504969,,,,,
suil,86.85ms,90.62ms,1.45s,106466.0,1697504971,1697504986,,,,,
suil,225.02ms,405.46ms,5.32s,65621.0,1697504988,1697505004,,,,,
suil,374.26ms,698.88ms,7.20s,47106.0,1697505006,1697505021,1.0,0.0,1.0,0.0,4.0
swi-prolog,583.45ms,73.07ms,912.67ms,12485.0,1697505745,1697505760,,,,,
swi-prolog,625.45ms,71.69ms,952.00ms,11697.0,1697505762,1697505777,,,,,
swi-prolog,589.72ms,66.02ms,839.95ms,12384.0,1697505779,1697505794,,,,,
swi-prolog,586.99ms,58.88ms,879.16ms,12422.0,1697505796,1697505811,,,,,
swi-prolog,530.39ms,53.53ms,846.53ms,13846.0,1697505813,1697505829,,,,,
swoole,31.23ms,98.13ms,863.49ms,634204.0,1697507575,1697507590,,,,,
swoole,60.21ms,27.69ms,287.70ms,129972.0,1697507592,1697507607,,,,,
swoole,111.80ms,31.00ms,358.13ms,67525.0,1697507609,1697507624,,,,,
swoole,204.76ms,158.66ms,1.30s,41485.0,1697507626,1697507641,,,,,
swoole,227.86ms,57.42ms,523.26ms,33041.0,1697507643,1697507658,,,,,
swoole-no-async,14.65ms,21.33ms,281.45ms,731291.0,1697508675,1697508691,,,,,
swoole-no-async,68.76ms,78.13ms,896.86ms,146502.0,1697508693,1697508708,,,,,
swoole-no-async,124.82ms,123.46ms,1.29s,74833.0,1697508710,1697508725,,,,,
swoole-no-async,231.36ms,285.83ms,2.94s,47208.0,1697508727,1697508742,,,,,
swoole-no-async,241.36ms,235.86ms,2.23s,37876.0,1697508744,1697508759,,,,,
swoole-postgres,6.62ms,8.01ms,117.39ms,1622601.0,1697509605,1697509620,,,,,
swoole-postgres,24.25ms,16.22ms,211.58ms,332392.0,1697509622,1697509637,,,,,
swoole-postgres,46.08ms,23.67ms,251.08ms,167751.0,1697509639,1697509654,,,,,
swoole-postgres,68.48ms,28.55ms,278.41ms,111216.0,1697509656,1697509672,,,,,
swoole-postgres,90.28ms,34.17ms,335.61ms,84046.0,1697509674,1697509689,,,,,
symfony,62.48ms,52.54ms,353.29ms,133599.0,1697510570,1697510585,,,,,
symfony,76.70ms,54.67ms,424.76ms,103602.0,1697510587,1697510602,,,,,
symfony,96.16ms,67.70ms,492.06ms,82729.0,1697510604,1697510620,,,,,
symfony,116.06ms,68.49ms,571.82ms,67521.0,1697510622,1697510637,,,,,
symfony,355.11ms,678.04ms,7.70s,44444.0,1697510639,1697510654,,0.0,0.0,0.0,3.0
symfony-franken,,,,,1697511604,1697511604,,,,,
symfony-franken,,,,,1697511606,1697511606,,,,,
symfony-franken,,,,,1697511608,1697511608,,,,,
symfony-franken,,,,,1697511610,1697511610,,,,,
symfony-franken,,,,,1697511612,1697511612,,,,,
symfony-mysql,64.25ms,55.95ms,340.11ms,133126.0,1697512252,1697512267,,,,,
symfony-mysql,79.08ms,62.84ms,434.18ms,102604.0,1697512269,1697512284,,,,,
symfony-mysql,95.62ms,68.82ms,416.61ms,81828.0,1697512286,1697512302,,,,,
symfony-mysql,115.61ms,70.37ms,607.21ms,67023.0,1697512304,1697512319,,,,,
symfony-mysql,149.00ms,108.63ms,1.18s,54681.0,1697512321,1697512336,,,,,
symfony-raw,34.21ms,24.62ms,259.63ms,235532.0,1697513058,1697513073,,,,,
symfony-raw,43.64ms,30.15ms,228.48ms,181398.0,1697513075,1697513090,,,,,
symfony-raw,79.11ms,30.41ms,331.85ms,96183.0,1697513092,1697513107,,,,,
symfony-raw,115.04ms,40.60ms,396.67ms,65877.0,1697513109,1697513124,,,,,
symfony-raw,153.33ms,42.36ms,425.59ms,49273.0,1697513126,1697513142,,,,,
symfony-swoole,20.50ms,24.99ms,210.28ms,588496.0,1697514224,1697514239,,,,,
symfony-swoole,47.72ms,50.67ms,424.27ms,217197.0,1697514241,1697514256,,,,,
symfony-swoole,83.54ms,86.85ms,793.59ms,117094.0,1697514258,1697514273,,,,,
symfony-swoole,157.93ms,194.67ms,1.46s,79597.0,1697514275,1697514290,,,,,
symfony-swoole,275.13ms,419.59ms,3.67s,59139.0,1697514293,1697514308,,,,,
symfony-workerman,12.69ms,7.01ms,99.13ms,615451.0,1697515278,1697515293,,,,,
symfony-workerman,32.67ms,18.96ms,352.11ms,240197.0,1697515295,1697515310,,,,,
symfony-workerman,61.27ms,37.44ms,1.05s,128660.0,1697515312,1697515328,,,,,
symfony-workerman,89.94ms,51.91ms,1.03s,86864.0,1697515330,1697515345,,,,,
symfony-workerman,123.75ms,82.96ms,2.33s,64208.0,1697515347,1697515362,,,,,
tornado,89.99ms,16.47ms,168.29ms,84069.0,1697517649,1697517664,,,,,
tornado,190.34ms,32.70ms,409.29ms,39581.0,1697517666,1697517681,,,,,
tornado,314.84ms,58.59ms,636.62ms,23839.0,1697517683,1697517698,,,,,
tornado,440.18ms,86.53ms,920.79ms,16975.0,1697517700,1697517716,,,,,
tornado,566.82ms,119.33ms,1.07s,13131.0,1697517718,1697517733,,,,,
tornado-py3,61.39ms,27.05ms,206.64ms,123859.0,1697518588,1697518603,,,,,
tornado-py3,253.14ms,217.55ms,1.64s,34317.0,1697518605,1697518620,,,,,
tornado-py3,553.10ms,552.39ms,2.86s,17445.0,1697518622,1697518637,,,,,
tornado-py3,756.50ms,693.86ms,2.81s,11804.0,1697518639,1697518654,,,,,
tornado-py3,1.12s,1.27s,5.54s,8457.0,1697518656,1697518672,,,,,
tornado-py3-uvloop,41.09ms,185.72ms,6.51s,295268.0,1697519318,1697519333,,0.0,0.0,0.0,5.0
tornado-py3-uvloop,35.56ms,16.08ms,245.25ms,217571.0,1697519335,1697519350,,,,,
tornado-py3-uvloop,53.56ms,20.06ms,322.20ms,142611.0,1697519352,1697519367,,,,,
tornado-py3-uvloop,73.38ms,29.91ms,395.57ms,104261.0,1697519369,1697519384,,,,,
tornado-py3-uvloop,91.75ms,30.21ms,397.51ms,82597.0,1697519386,1697519401,,,,,
tornado-pypy2,52.48ms,24.54ms,245.14ms,146121.0,1697520158,1697520173,,,,,
tornado-pypy2,111.69ms,41.67ms,430.80ms,68034.0,1697520175,1697520190,,,,,
tornado-pypy2,184.28ms,57.27ms,550.40ms,40946.0,1697520192,1697520208,,,,,
tornado-pypy2,252.82ms,94.54ms,795.37ms,29801.0,1697520210,1697520225,,,,,
tornado-pypy2,315.71ms,125.34ms,861.56ms,23773.0,1697520227,1697520242,,,,,
toro,82.17ms,51.48ms,229.58ms,93801.0,1697521122,1697521137,,,,,
toro,101.52ms,68.43ms,274.05ms,76805.0,1697521139,1697521154,,,,,
toro,155.50ms,111.09ms,361.10ms,48447.0,1697521156,1697521171,,,,,
toro,213.04ms,120.78ms,364.88ms,35288.0,1697521173,1697521188,,,,,
toro,262.49ms,125.51ms,418.87ms,28604.0,1697521190,1697521206,,,,,
treefrog,14.68ms,21.70ms,997.51ms,560549.0,1697522524,1697522539,,,,,
treefrog,67.38ms,11.24ms,271.89ms,112527.0,1697522541,1697522557,,,,,
treefrog,134.45ms,21.72ms,559.92ms,56250.0,1697522559,1697522574,,,,,
treefrog,210.35ms,122.68ms,2.53s,37301.0,1697522576,1697522591,,,,,
treefrog,269.29ms,26.26ms,987.70ms,27944.0,1697522593,1697522608,,,,,
treefrog-epoll,18.11ms,21.04ms,917.53ms,434080.0,1697524001,1697524016,,,,,
treefrog-epoll,88.34ms,47.69ms,1.03s,85242.0,1697524018,1697524033,,,,,
treefrog-epoll,197.70ms,138.01ms,2.12s,38543.0,1697524035,1697524050,,,,,
treefrog-epoll,282.49ms,140.38ms,2.31s,26053.0,1697524052,1697524067,,,,,
treefrog-epoll,377.79ms,198.96ms,4.02s,19221.0,1697524069,1697524084,,,,,
treefrog-mongodb,10.79ms,30.58ms,890.77ms,909807.0,1697525426,1697525441,,,,,
treefrog-mongodb,42.14ms,7.60ms,199.55ms,180576.0,1697525443,1697525458,,,,,
treefrog-mongodb,83.88ms,10.23ms,270.27ms,90319.0,1697525460,1697525475,,,,,
treefrog-mongodb,126.10ms,10.45ms,281.73ms,59950.0,1697525477,1697525492,,,,,
treefrog-mongodb,167.76ms,13.10ms,461.33ms,44987.0,1697525494,1697525509,,,,,
treefrog-mysql,21.96ms,28.71ms,358.57ms,414427.0,1697526672,1697526688,,,,,
treefrog-mysql,87.34ms,25.19ms,282.35ms,85205.0,1697526690,1697526705,,,,,
treefrog-mysql,175.99ms,37.24ms,431.22ms,42841.0,1697526707,1697526722,,,,,
treefrog-mysql,266.47ms,50.04ms,514.63ms,28217.0,1697526724,1697526739,,,,,
treefrog-mysql,425.99ms,278.92ms,1.96s,19389.0,1697526741,1697526756,,,,,
turbogears,67.56ms,26.73ms,250.15ms,112645.0,1697529163,1697529178,,,,,
turbogears,223.38ms,82.33ms,617.04ms,33727.0,1697529180,1697529195,,,,,
turbogears,404.45ms,147.36ms,1.02s,18507.0,1697529197,1697529212,,,,,
turbogears,572.12ms,218.11ms,1.70s,13011.0,1697529214,1697529230,,,,,
turbogears,742.94ms,314.65ms,2.32s,9982.0,1697529232,1697529247,,,,,
ubiquity,16.91ms,16.96ms,171.35ms,527750.0,1697530202,1697530217,,,,,
ubiquity,42.15ms,18.96ms,222.60ms,180570.0,1697530219,1697530235,,,,,
ubiquity,75.82ms,47.74ms,489.41ms,105036.0,1697530237,1697530252,,,,,
ubiquity,109.99ms,86.34ms,916.61ms,76053.0,1697530254,1697530269,,,,,
ubiquity,226.23ms,334.52ms,2.60s,53170.0,1697530271,1697530286,,,,,
ubiquity-ngx-raw,3.57ms,1.68ms,46.47ms,2137590.0,1697531880,1697531896,,,,,
ubiquity-ngx-raw,11.12ms,7.46ms,190.36ms,717331.0,1697531898,1697531913,,,,,
ubiquity-ngx-raw,19.03ms,9.20ms,317.12ms,403935.0,1697531915,1697531930,,,,,
ubiquity-ngx-raw,27.30ms,11.20ms,270.84ms,279144.0,1697531932,1697531947,,,,,
ubiquity-ngx-raw,35.89ms,16.91ms,382.80ms,212313.0,1697531949,1697531964,,,,,
ubiquity-swoole,4.10ms,1.78ms,25.79ms,1872017.0,1697533017,1697533032,,0.0,52.0,0.0,0.0
ubiquity-swoole,16.95ms,23.36ms,250.42ms,598500.0,1697533034,1697533050,,,,,
ubiquity-swoole,21.45ms,10.12ms,113.08ms,359712.0,1697533052,1697533067,,,,,
ubiquity-swoole,30.79ms,12.74ms,115.33ms,248908.0,1697533069,1697533084,,0.0,11.0,0.0,0.0
ubiquity-swoole,40.33ms,18.05ms,193.39ms,190300.0,1697533086,1697533101,,0.0,7.0,0.0,0.0
ubiquity-swoole-mysql,22.62ms,56.16ms,617.90ms,585185.0,1697534118,1697534133,,,,,
ubiquity-swoole-mysql,31.69ms,17.59ms,219.21ms,245754.0,1697534135,1697534150,,,,,
ubiquity-swoole-mysql,53.96ms,24.86ms,309.32ms,142822.0,1697534153,1697534168,,,,,
ubiquity-swoole-mysql,78.01ms,38.76ms,371.29ms,99236.0,1697534170,1697534185,,,,,
ubiquity-swoole-mysql,151.30ms,180.62ms,1.63s,66703.0,1697534187,1697534202,,,,,
ubiquity-workerman,3.76ms,2.41ms,50.62ms,2115647.0,1697534956,1697534971,,,,,
ubiquity-workerman,11.18ms,7.19ms,112.54ms,711778.0,1697534973,1697534988,,,,,
ubiquity-workerman,20.13ms,11.65ms,158.46ms,388659.0,1697534990,1697535005,,,,,
ubiquity-workerman,29.22ms,16.21ms,232.93ms,266612.0,1697535007,1697535023,,,,,
ubiquity-workerman,38.79ms,23.19ms,367.86ms,202288.0,1697535025,1697535040,,,,,
ubiquity-workerman-mongo,9.58ms,5.33ms,111.68ms,817581.0,1697535959,1697535974,,,,,
ubiquity-workerman-mongo,37.30ms,22.38ms,665.96ms,210935.0,1697535976,1697535991,,,,,
ubiquity-workerman-mongo,71.75ms,43.96ms,897.94ms,109650.0,1697535993,1697536008,,,,,
ubiquity-workerman-mongo,106.31ms,67.16ms,1.21s,74240.0,1697536010,1697536025,,,,,
ubiquity-workerman-mongo,140.83ms,89.00ms,1.63s,55988.0,1697536027,1697536042,,,,,
ubiquity-workerman-mysql,15.56ms,17.99ms,232.65ms,597751.0,1697536777,1697536792,,,,,
ubiquity-workerman-mysql,33.05ms,24.77ms,389.36ms,242547.0,1697536794,1697536809,,,,,
ubiquity-workerman-mysql,54.38ms,31.56ms,572.79ms,143911.0,1697536811,1697536826,,,,,
ubiquity-workerman-mysql,101.78ms,101.17ms,1.09s,87651.0,1697536828,1697536844,,,,,
ubiquity-workerman-mysql,116.93ms,89.20ms,987.43ms,70636.0,1697536846,1697536861,,,,,
ubiquity-workerman-raw,3.68ms,2.71ms,67.67ms,2175368.0,1697537743,1697537758,,,,,
ubiquity-workerman-raw,11.24ms,7.86ms,104.75ms,721797.0,1697537760,1697537775,,,,,
ubiquity-workerman-raw,19.55ms,11.82ms,331.25ms,403310.0,1697537777,1697537793,,,,,
ubiquity-workerman-raw,28.23ms,16.22ms,322.01ms,277887.0,1697537795,1697537810,,,,,
ubiquity-workerman-raw,37.12ms,21.70ms,448.65ms,211142.0,1697537812,1697537827,,,,,
undertow-postgresql,4.19ms,2.62ms,40.81ms,1922759.0,1697538856,1697538871,,,,,
