frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,5xx,connect,read,write,timeout
rails,178.50ms,208.95ms,727.58ms,81981,1697436121,1697436136,,,,,
rails-mysql,55.76ms,66.00ms,286.30ms,275446,1697437075,1697437090,,,,,
rails-mysql,81.90ms,96.32ms,367.04ms,182881,1697437092,1697437108,,,,,
rails-mysql,118.65ms,139.40ms,577.31ms,124992,1697437110,1697437125,,,,,
rails-mysql,151.30ms,177.84ms,677.80ms,97270,1697437127,1697437142,,,,,
rails-mysql,175.04ms,205.49ms,773.87ms,83681,1697437144,1697437159,,,,,
ratpack-jdbc,2.52ms,1.86ms,59.82ms,3255929,1697439431,1697439446,,,,,
ratpack-jdbc,10.80ms,12.23ms,187.56ms,974999,1697439448,1697439463,,,,,
ratpack-jdbc,17.06ms,15.42ms,196.38ms,511589,1697439465,1697439480,,,,,
ratpack-jdbc,23.92ms,18.77ms,212.29ms,344169,1697439482,1697439498,,,,,
ratpack-jdbc,31.99ms,23.26ms,244.37ms,252234,1697439500,1697439515,,,,,
ratpack-pgclient,2.54ms,2.32ms,42.89ms,3504834,1697440077,1697440092,,,,,
ratpack-pgclient,10.91ms,16.08ms,100.67ms,1613920,1697440095,1697440110,,,,,
ratpack-pgclient,49.09ms,68.86ms,262.23ms,808864,1697440112,1697440127,,,,,
ratpack-pgclient,64.80ms,91.99ms,394.58ms,549821,1697440129,1697440144,,,,,
ratpack-pgclient,94.67ms,132.29ms,529.05ms,409608,1697440146,1697440161,,,,,
raze,3.29ms,2.60ms,132.63ms,2375991,1697440879,1697440894,,,,,
raze,16.00ms,4.36ms,150.40ms,478387,1697440896,1697440911,,,,,
raze,31.89ms,5.94ms,190.62ms,238484,1697440913,1697440929,,,,,
raze,47.76ms,7.33ms,223.12ms,158929,1697440931,1697440946,,,,,
raze,63.78ms,8.65ms,283.92ms,118873,1697440948,1697440963,,,,,
reactphp,322.75ms,894.97ms,7.99s,39379,1697442149,1697442164,,0.0,0.0,0.0,107.0
reactphp,309.68ms,710.85ms,7.96s,13212,1697442166,1697442182,,0.0,0.0,0.0,63.0
reactphp,350.39ms,640.06ms,7.89s,6569,1697442184,1697442199,,0.0,0.0,0.0,44.0
reactphp,398.93ms,625.31ms,7.91s,4375,1697442201,1697442216,,0.0,0.0,0.0,35.0
reactphp,444.30ms,608.47ms,7.91s,3188,1697442218,1697442233,,0.0,0.0,0.0,31.0
redkale-graalvm,1.17ms,0.93ms,206.13ms,6785998,1697443170,1697443185,,,,,
redkale-graalvm,3.99ms,363.22us,20.83ms,1902244,1697443187,1697443203,,,,,
redkale-graalvm,7.91ms,751.07us,43.77ms,959669,1697443205,1697443220,,,,,
redkale-graalvm,11.80ms,1.03ms,35.88ms,642875,1697443222,1697443237,,,,,
redkale-graalvm,15.72ms,1.25ms,35.46ms,482047,1697443239,1697443254,,,,,
redkale-jdbc,4.46ms,0.86ms,27.21ms,1702320,1697444044,1697444059,,,,,
redkale-jdbc,10.41ms,2.63ms,44.23ms,730492,1697444061,1697444076,,,,,
redkale-jdbc,18.76ms,4.47ms,68.10ms,404343,1697444078,1697444093,,,,,
redkale-jdbc,27.12ms,6.35ms,104.26ms,279623,1697444095,1697444111,,,,,
redkale-jdbc,35.48ms,8.29ms,127.64ms,213694,1697444113,1697444128,,,,,
redkale-native,1.76ms,1.71ms,28.91ms,5041763,1697444951,1697444966,,,,,
redkale-native,4.16ms,1.58ms,27.31ms,1866393,1697444968,1697444984,,,,,
redkale-native,8.02ms,2.21ms,59.77ms,955186,1697444986,1697445001,,,,,
redkale-native,11.82ms,3.38ms,228.54ms,645160,1697445003,1697445018,,,,,
redkale-native,15.67ms,2.59ms,42.56ms,484093,1697445020,1697445035,,,,,
redkale-vertx,1.44ms,765.72us,16.98ms,5408996,1697445817,1697445832,,,,,
redkale-vertx,4.90ms,2.35ms,30.04ms,1581966,1697445834,1697445850,,,,,
redkale-vertx,9.74ms,4.76ms,30.51ms,794923,1697445852,1697445867,,,,,
redkale-vertx,14.68ms,7.60ms,91.91ms,529706,1697445869,1697445884,,,,,
redkale-vertx,19.38ms,8.95ms,67.83ms,399916,1697445886,1697445901,,,,,
revenj,5.95ms,3.20ms,78.04ms,1290131,1697448204,1697448219,,,,,
revenj,12.44ms,2.76ms,67.76ms,610574,1697448221,1697448237,,,,,
revenj,22.48ms,2.69ms,81.01ms,337663,1697448239,1697448254,,,,,
revenj,32.94ms,3.32ms,78.93ms,230061,1697448256,1697448271,,,,,
revenj,43.41ms,3.67ms,85.65ms,174521,1697448273,1697448288,,,,,
revenj-jvm,6.90ms,9.82ms,85.81ms,3667509,1697449195,1697449210,,,,,
revenj-jvm,8.90ms,3.75ms,182.49ms,864254,1697449212,1697449227,,,,,
revenj-jvm,17.59ms,5.36ms,150.41ms,432500,1697449229,1697449244,,,,,
revenj-jvm,26.44ms,7.06ms,233.26ms,287626,1697449246,1697449261,,,,,
revenj-jvm,35.31ms,8.40ms,335.03ms,214962,1697449263,1697449279,,,,,
ringojs,9.11ms,6.45ms,236.04ms,836887,1697450075,1697450090,,,,,
ringojs,16.14ms,9.88ms,250.30ms,466509,1697450092,1697450107,,,,,
ringojs,27.38ms,19.27ms,301.81ms,290170,1697450109,1697450125,,,,,
ringojs,35.64ms,13.46ms,270.40ms,209511,1697450127,1697450142,,,,,
ringojs,45.10ms,9.88ms,249.49ms,164108,1697450144,1697450159,,,,,
ringojs-convenient,11.03ms,5.48ms,231.44ms,693674,1697450836,1697450851,,,,,
ringojs-convenient,31.71ms,10.24ms,274.54ms,233997,1697450853,1697450868,,,,,
ringojs-convenient,59.60ms,12.30ms,300.76ms,125097,1697450870,1697450886,,,,,
ringojs-convenient,86.80ms,17.65ms,380.23ms,85377,1697450888,1697450903,,,,,
ringojs-convenient,114.45ms,21.13ms,418.85ms,64619,1697450905,1697450920,,,,,
roda-sequel,26.66ms,30.81ms,198.45ms,478351,1697454460,1697454475,,,,,
roda-sequel,33.57ms,36.64ms,189.16ms,349725,1697454477,1697454493,,,,,
roda-sequel,46.06ms,49.21ms,256.58ms,247650,1697454495,1697454510,,,,,
roda-sequel,59.87ms,63.27ms,314.31ms,187901,1697454512,1697454527,,,,,
roda-sequel,74.23ms,77.99ms,374.49ms,150620,1697454529,1697454544,,,,,
roda-sequel-passenger-mri,10.75ms,671.15us,23.98ms,705625,1697455375,1697455390,,,,,
roda-sequel-passenger-mri,20.99ms,1.17ms,35.09ms,361107,1697455392,1697455408,,,,,
roda-sequel-passenger-mri,34.96ms,1.21ms,50.18ms,216701,1697455410,1697455425,,,,,
roda-sequel-passenger-mri,49.43ms,1.46ms,65.12ms,153253,1697455427,1697455442,,,,,
roda-sequel-passenger-mri,63.82ms,2.23ms,92.27ms,118626,1697455444,1697455459,,,,,
roda-sequel-postgres,25.62ms,29.72ms,172.50ms,500891,1697456137,1697456152,,,,,
roda-sequel-postgres,30.10ms,33.04ms,171.60ms,393603,1697456154,1697456169,,,,,
roda-sequel-postgres,39.46ms,42.12ms,206.70ms,290159,1697456171,1697456187,,,,,
roda-sequel-postgres,51.23ms,53.76ms,290.82ms,218861,1697456189,1697456204,,,,,
roda-sequel-postgres,66.48ms,69.39ms,337.20ms,167297,1697456206,1697456221,,,,,
roda-sequel-postgres-passenger-mri,10.48ms,702.49us,23.13ms,723362,1697456802,1697456818,,,,,
roda-sequel-postgres-passenger-mri,19.42ms,0.96ms,31.47ms,390550,1697456820,1697456835,,,,,
roda-sequel-postgres-passenger-mri,33.24ms,1.50ms,48.51ms,228048,1697456837,1697456852,,,,,
roda-sequel-postgres-passenger-mri,47.53ms,1.43ms,72.26ms,159383,1697456854,1697456869,,,,,
roda-sequel-postgres-passenger-mri,61.85ms,2.37ms,101.98ms,122419,1697456871,1697456886,,,,,
roda-sequel-postgres-unicorn-mri,7.43ms,663.19us,50.65ms,1006114,1697457463,1697457478,,,,,
roda-sequel-postgres-unicorn-mri,17.11ms,0.94ms,47.54ms,437595,1697457480,1697457495,,,,,
roda-sequel-postgres-unicorn-mri,31.20ms,1.12ms,75.79ms,241448,1697457497,1697457512,,,,,
roda-sequel-postgres-unicorn-mri,45.44ms,1.43ms,69.05ms,165998,1697457514,1697457529,,,,,
roda-sequel-postgres-unicorn-mri,59.74ms,2.14ms,95.48ms,126385,1697457531,1697457546,,,,,
roda-sequel-unicorn-mri,7.86ms,506.78us,32.14ms,950093,1697458270,1697458285,,,,,
roda-sequel-unicorn-mri,17.82ms,1.04ms,64.62ms,420742,1697458287,1697458303,,,,,
roda-sequel-unicorn-mri,31.91ms,1.41ms,52.76ms,236214,1697458305,1697458320,,,,,
roda-sequel-unicorn-mri,46.12ms,1.71ms,77.26ms,163747,1697458322,1697458337,,,,,
roda-sequel-unicorn-mri,60.31ms,2.17ms,97.46ms,125221,1697458339,1697458354,,,,,
routerling,17.44ms,7.80ms,132.40ms,436986,1697460015,1697460030,,,,,
routerling,23.40ms,10.65ms,160.41ms,327741,1697460032,1697460047,,,,,
routerling,29.63ms,11.93ms,127.87ms,256644,1697460049,1697460065,,,,,
routerling,36.20ms,18.23ms,224.32ms,210993,1697460067,1697460082,,,,,
routerling,42.77ms,18.21ms,203.13ms,177840,1697460084,1697460099,,,,,
salvo-diesel,4.73ms,1.08ms,13.88ms,1603517,1697461441,1697461456,,,,,
salvo-diesel,16.94ms,4.42ms,39.14ms,447483,1697461458,1697461473,,,,,
salvo-diesel,24.41ms,6.65ms,96.42ms,310835,1697461475,1697461491,,,,,
salvo-diesel,34.52ms,10.23ms,142.48ms,219810,1697461493,1697461508,,,,,
salvo-diesel,47.32ms,11.67ms,176.37ms,160166,1697461510,1697461525,,,,,
salvo-mongo,3.78ms,2.91ms,138.40ms,2069398,1697462963,1697462978,,,,,
salvo-mongo,19.34ms,8.00ms,223.78ms,397439,1697462980,1697462995,,,,,
salvo-mongo,37.90ms,9.06ms,191.12ms,200095,1697462997,1697463012,,,,,
salvo-mongo,57.28ms,18.11ms,566.84ms,133312,1697463014,1697463029,,,,,
salvo-mongo,75.80ms,23.24ms,293.99ms,99997,1697463031,1697463046,,,,,
salvo-mongo-raw,3.70ms,1.62ms,76.47ms,2074455,1697463958,1697463973,,,,,
salvo-mongo-raw,19.17ms,7.15ms,196.42ms,400105,1697463975,1697463990,,,,,
salvo-mongo-raw,37.86ms,10.72ms,301.91ms,200772,1697463992,1697464007,,,,,
salvo-mongo-raw,56.57ms,12.97ms,149.75ms,133851,1697464009,1697464024,,,,,
salvo-mongo-raw,75.91ms,21.27ms,560.99ms,100295,1697464026,1697464041,,,,,
salvo-pg,1.04ms,722.27us,33.77ms,7523216,1697464767,1697464783,,,,,
salvo-pg,3.96ms,1.01ms,23.95ms,1914464,1697464785,1697464800,,,,,
salvo-pg,7.82ms,1.58ms,15.41ms,970457,1697464802,1697464817,,,,,
salvo-pg,11.67ms,3.03ms,29.35ms,650091,1697464819,1697464834,,,,,
salvo-pg,15.56ms,4.52ms,29.05ms,487584,1697464836,1697464851,,,,,
salvo-pg-pool,5.59ms,700.47us,10.26ms,1357006,1697465707,1697465722,,,,,
salvo-pg-pool,9.02ms,1.14ms,16.35ms,841873,1697465724,1697465739,,,,,
salvo-pg-pool,13.90ms,1.31ms,21.99ms,545417,1697465741,1697465756,,,,,
salvo-pg-pool,18.33ms,1.68ms,29.35ms,413568,1697465758,1697465773,,,,,
salvo-pg-pool,23.24ms,1.83ms,35.15ms,326355,1697465775,1697465790,,,,,
saphir,9.84ms,599.64us,14.35ms,769870,1697467535,1697467550,,,,,
saphir,54.03ms,64.65ms,613.96ms,168592,1697467552,1697467567,,,,,
saphir,85.65ms,5.42ms,98.88ms,88290,1697467569,1697467584,,,,,
saphir,131.61ms,25.01ms,269.73ms,57157,1697467586,1697467601,,,,,
saphir,174.67ms,7.08ms,187.80ms,43086,1697467603,1697467619,,,,,
scalene,4.22ms,7.35ms,226.90ms,2400356,1697468635,1697468650,,,,,
scalene,13.01ms,18.19ms,435.91ms,740749,1697468652,1697468667,,,,,
scalene,21.02ms,17.92ms,266.01ms,382415,1697468669,1697468684,,,,,
scalene,29.24ms,18.23ms,255.49ms,258200,1697468686,1697468702,,,,,
scalene,38.00ms,21.28ms,260.30ms,194694,1697468704,1697468719,,,,,
servlet-mysql,10.90ms,21.13ms,266.84ms,1457727,1697470471,1697470486,,,,,
servlet-mysql,13.70ms,12.73ms,416.94ms,621779,1697470488,1697470503,,,,,
servlet-mysql,24.25ms,9.10ms,378.06ms,317347,1697470505,1697470521,,,,,
servlet-mysql,36.40ms,13.23ms,370.85ms,211312,1697470523,1697470538,,,,,
servlet-mysql,48.12ms,15.16ms,428.14ms,158831,1697470540,1697470555,,,,,
servlet-postgresql,11.34ms,25.74ms,317.88ms,1568249,1697471133,1697471149,,,,,
servlet-postgresql,11.83ms,19.69ms,384.70ms,873825,1697471151,1697471166,,,,,
servlet-postgresql,17.57ms,9.43ms,166.71ms,449178,1697471168,1697471183,,,,,
servlet-postgresql,25.67ms,8.82ms,166.60ms,299865,1697471185,1697471200,,,,,
servlet-postgresql,34.20ms,9.57ms,163.90ms,223214,1697471202,1697471217,,,,,
silicon,5.25ms,11.91ms,430.28ms,1612991,1697472827,1697472842,,,,,
silicon,12.97ms,12.87ms,441.83ms,595560,1697472844,1697472859,,,,,
silicon,23.33ms,27.41ms,868.90ms,336747,1697472861,1697472877,,,,,
silicon,31.98ms,18.10ms,604.96ms,234810,1697472879,1697472894,,,,,
silicon,42.71ms,37.12ms,964.48ms,180345,1697472896,1697472911,,,,,
simps,2.14ms,2.77ms,194.41ms,3776958,1697475110,1697475126,,,,,
simps,10.18ms,4.49ms,195.22ms,754188,1697475128,1697475143,,,,,
simps,20.25ms,6.57ms,211.32ms,376366,1697475145,1697475160,,,,,
simps,30.38ms,10.28ms,236.51ms,250557,1697475162,1697475177,,,,,
simps,40.33ms,11.05ms,222.45ms,188208,1697475179,1697475194,,,,,
simps-micro,3.17ms,2.11ms,198.59ms,2432643,1697476126,1697476141,,,,,
simps-micro,15.63ms,4.88ms,247.86ms,486192,1697476143,1697476158,,,,,
simps-micro,31.29ms,11.43ms,248.36ms,242739,1697476160,1697476175,,,,,
simps-micro,46.93ms,18.20ms,313.71ms,161661,1697476177,1697476193,,,,,
simps-micro,62.59ms,16.61ms,306.40ms,121031,1697476195,1697476210,,,,,
sinatra,33.68ms,36.82ms,185.35ms,353490,1697476808,1697476823,,,,,
sinatra,58.05ms,61.15ms,308.66ms,193854,1697476825,1697476841,,,,,
sinatra,88.05ms,91.98ms,432.78ms,126058,1697476843,1697476858,,,,,
sinatra,115.10ms,119.85ms,573.77ms,95932,1697476860,1697476875,,,,,
sinatra,143.48ms,149.50ms,676.03ms,76715,1697476877,1697476892,,,,,
sinatra-passenger-mri,21.31ms,1.37ms,39.10ms,355532,1697477729,1697477744,,,,,
sinatra-passenger-mri,40.44ms,2.30ms,63.74ms,187413,1697477746,1697477761,,,,,
sinatra-passenger-mri,61.79ms,2.61ms,80.35ms,122508,1697477763,1697477779,,,,,
sinatra-passenger-mri,83.04ms,3.32ms,108.97ms,91078,1697477781,1697477796,,,,,
sinatra-passenger-mri,104.91ms,4.46ms,121.46ms,72024,1697477798,1697477813,,,,,
sinatra-postgres,31.94ms,36.11ms,186.87ms,391064,1697478495,1697478511,,,,,
sinatra-postgres,54.14ms,57.23ms,279.20ms,208984,1697478513,1697478528,,,,,
sinatra-postgres,79.08ms,82.71ms,396.92ms,140653,1697478530,1697478545,,,,,
sinatra-postgres,105.69ms,110.17ms,487.79ms,104656,1697478547,1697478562,,,,,
sinatra-postgres,140.47ms,146.26ms,625.00ms,78445,1697478564,1697478579,,,,,
sinatra-postgres-passenger-mri,19.06ms,1.24ms,44.66ms,397748,1697479164,1697479179,,,,,
sinatra-postgres-passenger-mri,36.76ms,1.78ms,54.44ms,206252,1697479181,1697479196,,,,,
sinatra-postgres-passenger-mri,58.50ms,2.52ms,76.27ms,129438,1697479198,1697479213,,,,,
sinatra-postgres-passenger-mri,79.38ms,3.34ms,96.24ms,95298,1697479215,1697479230,,,,,
sinatra-postgres-passenger-mri,99.94ms,4.72ms,114.66ms,75643,1697479232,1697479248,,,,,
sinatra-postgres-unicorn-mri,17.38ms,1.40ms,54.81ms,431660,1697479827,1697479842,,,,,
sinatra-postgres-unicorn-mri,36.67ms,2.26ms,59.25ms,205751,1697479844,1697479859,,,,,
sinatra-postgres-unicorn-mri,59.38ms,2.97ms,82.01ms,127080,1697479861,1697479876,,,,,
sinatra-postgres-unicorn-mri,80.76ms,3.77ms,109.12ms,93462,1697479878,1697479893,,,,,
sinatra-postgres-unicorn-mri,102.25ms,5.18ms,123.66ms,73897,1697479895,1697479910,,,,,
sinatra-sequel,32.56ms,36.92ms,219.28ms,378408,1697480496,1697480511,,,,,
sinatra-sequel,37.66ms,40.83ms,214.81ms,308729,1697480513,1697480528,,,,,
sinatra-sequel,50.94ms,54.21ms,297.72ms,223298,1697480530,1697480545,,,,,
sinatra-sequel,65.27ms,68.96ms,338.08ms,172341,1697480547,1697480563,,,,,
sinatra-sequel,79.84ms,83.78ms,394.76ms,139816,1697480565,1697480580,,,,,
sinatra-sequel-passenger-mri,13.38ms,0.92ms,37.19ms,566551,1697481170,1697481185,,,,,
sinatra-sequel-passenger-mri,24.17ms,1.23ms,40.75ms,313686,1697481187,1697481202,,,,,
sinatra-sequel-passenger-mri,37.64ms,1.56ms,54.84ms,201368,1697481204,1697481219,,,,,
sinatra-sequel-passenger-mri,51.98ms,1.67ms,65.79ms,145722,1697481221,1697481236,,,,,
sinatra-sequel-passenger-mri,66.46ms,2.23ms,95.26ms,113871,1697481238,1697481253,,,,,
sinatra-sequel-postgres,31.22ms,35.44ms,216.04ms,395700,1697481831,1697481847,,,,,
sinatra-sequel-postgres,34.32ms,37.31ms,193.96ms,340920,1697481849,1697481864,,,,,
sinatra-sequel-postgres,43.97ms,46.89ms,362.68ms,259467,1697481866,1697481881,,,,,
sinatra-sequel-postgres,54.93ms,57.91ms,308.04ms,204795,1697481883,1697481898,,,,,
sinatra-sequel-postgres,68.45ms,71.54ms,335.98ms,162848,1697481900,1697481915,,,,,
sinatra-sequel-postgres-passenger-mri,13.01ms,0.89ms,27.66ms,583005,1697482496,1697482511,,,,,
sinatra-sequel-postgres-passenger-mri,22.20ms,1.01ms,38.31ms,341433,1697482513,1697482528,,,,,
sinatra-sequel-postgres-passenger-mri,35.40ms,1.30ms,56.19ms,213992,1697482530,1697482545,,,,,
sinatra-sequel-postgres-passenger-mri,49.51ms,1.77ms,75.08ms,152986,1697482547,1697482563,,,,,
sinatra-sequel-postgres-passenger-mri,63.75ms,2.08ms,100.28ms,118819,1697482565,1697482580,,,,,
sinatra-sequel-postgres-unicorn-mri,10.33ms,792.56us,46.00ms,724889,1697483157,1697483172,,,,,
sinatra-sequel-postgres-unicorn-mri,19.19ms,1.06ms,58.57ms,391223,1697483174,1697483189,,,,,
sinatra-sequel-postgres-unicorn-mri,32.91ms,1.49ms,67.71ms,229095,1697483191,1697483206,,,,,
sinatra-sequel-postgres-unicorn-mri,47.08ms,1.36ms,67.60ms,160322,1697483208,1697483223,,,,,
sinatra-sequel-postgres-unicorn-mri,61.29ms,1.86ms,84.56ms,123163,1697483225,1697483240,,,,,
sinatra-sequel-unicorn-mri,10.37ms,707.32us,51.67ms,722001,1697483826,1697483842,,,,,
sinatra-sequel-unicorn-mri,20.34ms,0.98ms,51.46ms,368979,1697483844,1697483859,,,,,
sinatra-sequel-unicorn-mri,34.22ms,1.37ms,52.74ms,220373,1697483861,1697483876,,,,,
sinatra-sequel-unicorn-mri,48.40ms,1.58ms,70.69ms,155947,1697483878,1697483893,,,,,
sinatra-sequel-unicorn-mri,62.62ms,2.07ms,82.82ms,120577,1697483895,1697483910,,,,,
sinatra-unicorn-mri,19.99ms,1.40ms,42.78ms,375794,1697484640,1697484655,,,,,
sinatra-unicorn-mri,39.69ms,2.08ms,62.95ms,190235,1697484657,1697484672,,,,,
sinatra-unicorn-mri,61.43ms,3.08ms,90.60ms,122963,1697484674,1697484689,,,,,
sinatra-unicorn-mri,82.39ms,3.63ms,118.86ms,91608,1697484691,1697484706,,,,,
sinatra-unicorn-mri,103.40ms,5.46ms,134.24ms,72961,1697484708,1697484724,,,,,
slim,19.26ms,15.44ms,189.56ms,437338,1697485609,1697485625,,,,,
slim,25.78ms,21.04ms,275.01ms,330822,1697485627,1697485642,,,,,
slim,31.52ms,26.63ms,243.77ms,275699,1697485644,1697485659,,,,,
slim,34.10ms,19.55ms,276.26ms,232013,1697485661,1697485676,,,,,
slim,41.93ms,14.18ms,273.26ms,182005,1697485678,1697485693,,,,,
slim-workerman,8.34ms,5.74ms,77.90ms,975763,1697486655,1697486671,,,,,
slim-workerman,12.20ms,6.40ms,95.82ms,638878,1697486673,1697486688,,,,,
slim-workerman,18.68ms,8.65ms,117.36ms,411818,1697486690,1697486705,,,,,
slim-workerman,27.17ms,15.33ms,230.93ms,290021,1697486707,1697486722,,,,,
slim-workerman,34.41ms,15.21ms,151.63ms,222396,1697486724,1697486739,,,,,
slim-workerman-pgsql,7.41ms,7.19ms,80.70ms,1247508,1697487558,1697487573,,,,,
slim-workerman-pgsql,10.08ms,5.58ms,73.76ms,777921,1697487575,1697487590,,,,,
slim-workerman-pgsql,14.96ms,6.48ms,64.46ms,511548,1697487592,1697487607,,,,,
slim-workerman-pgsql,21.06ms,8.74ms,108.12ms,361742,1697487609,1697487624,,,,,
slim-workerman-pgsql,27.94ms,12.03ms,139.01ms,273470,1697487626,1697487642,,,,,
smart-socket,4.54ms,1.20ms,21.71ms,1672800,1697488522,1697488537,,,,,
smart-socket,14.82ms,4.25ms,45.56ms,514159,1697488539,1697488554,,,,,
smart-socket,22.56ms,5.81ms,80.54ms,336811,1697488556,1697488571,,,,,
smart-socket,34.05ms,9.48ms,119.01ms,223357,1697488573,1697488588,,,,,
smart-socket,43.56ms,11.78ms,157.90ms,174478,1697488590,1697488605,,,,,
spark,10.05ms,12.72ms,262.30ms,1453230,1697492482,1697492497,,,,,
spark,261.60ms,1.06s,7.49s,452637,1697492499,1697492514,,0.0,0.0,0.0,144.0
spark,11.88ms,10.66ms,347.63ms,236935,1697492516,1697492531,,0.0,0.0,0.0,98.0
spark,17.04ms,10.71ms,123.75ms,162723,1697492533,1697492548,,0.0,0.0,0.0,55.0
spark,22.64ms,12.93ms,266.64ms,123334,1697492550,1697492565,,0.0,0.0,0.0,79.0
spiral,16.46ms,1.65ms,31.32ms,460652,1697493906,1697493921,,,,,
spiral,29.59ms,2.16ms,58.20ms,256029,1697493923,1697493938,,,,,
spiral,43.38ms,2.41ms,57.35ms,174636,1697493940,1697493955,,,,,
spiral,57.39ms,2.82ms,95.92ms,131931,1697493957,1697493972,,,,,
spiral,71.47ms,3.16ms,91.67ms,105915,1697493974,1697493989,,,,,
spliffy-mongodb,10.97ms,5.95ms,93.44ms,718971,1697496707,1697496722,,,,,
spliffy-mongodb,29.25ms,11.68ms,182.08ms,262136,1697496724,1697496739,,,,,
spliffy-mongodb,51.30ms,16.64ms,212.62ms,148435,1697496741,1697496757,,,,,
spliffy-mongodb,75.94ms,26.39ms,244.17ms,99963,1697496759,1697496774,,,,,
spliffy-mongodb,101.23ms,29.50ms,257.33ms,74673,1697496776,1697496791,,,,,
spliffy-mysql,6.83ms,2.55ms,63.59ms,1121073,1697498316,1697498331,,,,,
spliffy-mysql,14.99ms,3.74ms,59.96ms,507119,1697498333,1697498348,,,,,
spliffy-mysql,25.62ms,7.54ms,83.39ms,295939,1697498350,1697498365,,,,,
spliffy-mysql,35.87ms,10.16ms,97.47ms,211279,1697498367,1697498383,,,,,
spliffy-mysql,46.46ms,13.81ms,145.36ms,163084,1697498385,1697498400,,,,,
spliffy-postgres,5.82ms,2.52ms,72.38ms,1323665,1697499912,1697499927,,,,,
spliffy-postgres,111.92ms,619.19ms,7.95s,444671,1697499929,1697499944,,0.0,0.0,0.0,139.0
spliffy-postgres,64.57ms,281.00ms,6.99s,214072,1697499946,1697499961,,,,,
spliffy-postgres,53.97ms,13.25ms,240.38ms,140384,1697499963,1697499979,,,,,
spliffy-postgres,71.88ms,18.73ms,141.62ms,105293,1697499981,1697499996,,,,,
spring,4.90ms,5.46ms,77.41ms,2081593,1697500861,1697500876,,,,,
spring,9.77ms,5.52ms,88.11ms,811222,1697500878,1697500893,,,,,
spring,17.06ms,6.79ms,87.47ms,448516,1697500895,1697500910,,,,,
spring,24.22ms,7.69ms,122.94ms,313793,1697500912,1697500927,,,,,
spring,31.73ms,8.55ms,103.38ms,238988,1697500929,1697500944,,,,,
spring-jpa,6.23ms,5.86ms,90.10ms,1490588,1697501641,1697501656,,,,,
spring-jpa,17.21ms,6.76ms,87.55ms,444462,1697501658,1697501673,,,,,
spring-jpa,31.62ms,8.58ms,275.98ms,239996,1697501675,1697501690,,,,,
spring-jpa,46.49ms,9.54ms,130.42ms,162913,1697501692,1697501707,,,,,
spring-jpa,61.59ms,10.79ms,150.17ms,122905,1697501709,1697501725,,,,,
spring-mongo,5.65ms,4.25ms,45.77ms,1516197,1697502376,1697502391,,,,,
spring-mongo,22.20ms,4.39ms,78.30ms,341476,1697502393,1697502409,,,,,
spring-mongo,43.12ms,6.36ms,119.64ms,175773,1697502411,1697502426,,,,,
spring-mongo,64.28ms,7.65ms,145.92ms,117833,1697502428,1697502443,,,,,
spring-mongo,85.07ms,8.80ms,184.30ms,88921,1697502445,1697502460,,,,,
starlette,10.14ms,2.87ms,72.45ms,749350,1697503172,1697503187,,,,,
starlette,16.71ms,5.55ms,105.62ms,455444,1697503189,1697503204,,,,,
starlette,25.31ms,8.71ms,180.14ms,300812,1697503206,1697503222,,,,,
starlette,32.89ms,15.45ms,188.59ms,232278,1697503224,1697503239,,,,,
starlette,40.01ms,17.30ms,179.47ms,189982,1697503241,1697503256,,,,,
starlite,9.85ms,1.48ms,57.01ms,770499,1697503845,1697503860,,,,,
starlite,16.63ms,3.76ms,135.54ms,456694,1697503862,1697503877,,,,,
starlite,25.25ms,5.19ms,163.55ms,300668,1697503880,1697503895,,,,,
starlite,32.65ms,7.28ms,208.65ms,232380,1697503897,1697503912,,,,,
starlite,40.01ms,6.59ms,160.10ms,189403,1697503914,1697503929,,,,,
suil,4.36ms,13.88ms,470.19ms,2407791,1697504820,1697504836,,,,,
suil,17.59ms,25.57ms,674.41ms,483704,1697504838,1697504853,,,,,
suil,32.22ms,14.78ms,528.70ms,240463,1697504855,1697504870,,,,,
suil,48.19ms,19.96ms,723.71ms,160157,1697504872,1697504887,,,,,
suil,66.08ms,42.25ms,1.04s,119801,1697504889,1697504904,,,,,
swi-prolog,535.47ms,70.40ms,820.41ms,13638,1697505628,1697505643,,,,,
swi-prolog,612.80ms,68.96ms,978.39ms,11886,1697505645,1697505661,,,,,
swi-prolog,565.06ms,63.98ms,828.00ms,12948,1697505663,1697505678,,,,,
swi-prolog,547.78ms,76.35ms,953.69ms,13330,1697505680,1697505695,,,,,
swi-prolog,505.25ms,48.97ms,848.20ms,14535,1697505697,1697505712,,,,,
swoole,1.80ms,2.57ms,234.75ms,4493481,1697507458,1697507473,,,,,
swoole,8.59ms,5.38ms,227.37ms,901359,1697507475,1697507490,,,,,
swoole,17.12ms,7.04ms,287.32ms,447918,1697507492,1697507508,,,,,
swoole,25.67ms,9.60ms,276.24ms,298619,1697507510,1697507525,,,,,
swoole,34.04ms,14.61ms,255.50ms,225067,1697507527,1697507542,,,,,
swoole-no-async,1.85ms,1.36ms,24.29ms,4462768,1697508559,1697508574,,,,,
swoole-no-async,8.90ms,7.07ms,85.14ms,950990,1697508576,1697508591,,,,,
