frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,5xx,connect,read,write,timeout
javalin-postgres,491.98ms,1.45s,7.92s,178701.0,1697257989,1697258004,2.0,0.0,0.0,0.0,63.0
javalin-postgres,22.62ms,17.11ms,206.04ms,156081.0,1697258006,1697258021,,0.0,0.0,0.0,65.0
jooby,4.61ms,4.35ms,57.00ms,1850272.0,1697262563,1697262578,,,,,
jooby,12.17ms,6.32ms,130.38ms,654906.0,1697262580,1697262595,,,,,
jooby,21.39ms,7.64ms,141.83ms,362557.0,1697262597,1697262612,,,,,
jooby,29.13ms,3.54ms,88.17ms,260168.0,1697262614,1697262629,,,,,
jooby,38.68ms,6.10ms,106.74ms,195847.0,1697262631,1697262647,,,,,
jooby-jetty,4.30ms,5.15ms,232.73ms,1972419.0,1697263447,1697263462,,,,,
jooby-jetty,30.10ms,44.33ms,357.07ms,649557.0,1697263464,1697263479,,,,,
jooby-jetty,185.37ms,331.11ms,1.90s,370009.0,1697263481,1697263496,,,,,
jooby-jetty,710.52ms,1.28s,6.98s,268543.0,1697263498,1697263514,,,,,
jooby-jetty,626.47ms,1.50s,8.00s,202575.0,1697263516,1697263531,,0.0,0.0,0.0,223.0
jooby-mvc,3.94ms,1.03ms,33.36ms,1928702.0,1697264321,1697264336,,,,,
jooby-mvc,14.98ms,22.37ms,342.87ms,646114.0,1697264338,1697264353,,,,,
jooby-mvc,21.31ms,7.81ms,142.11ms,365077.0,1697264355,1697264371,,,,,
jooby-mvc,29.06ms,3.20ms,78.93ms,260854.0,1697264373,1697264388,,,,,
jooby-mvc,38.75ms,6.48ms,134.78ms,195518.0,1697264390,1697264405,,,,,
jooby-netty,3.93ms,1.02ms,36.48ms,1934880.0,1697265195,1697265210,,,,,
jooby-netty,12.42ms,8.16ms,158.61ms,657036.0,1697265212,1697265227,,,,,
jooby-netty,21.80ms,9.61ms,154.32ms,361393.0,1697265229,1697265245,,,,,
jooby-netty,28.96ms,3.18ms,75.94ms,261665.0,1697265247,1697265262,,,,,
jooby-netty,38.48ms,5.64ms,94.26ms,196885.0,1697265264,1697265279,,,,,
jooby-pgclient,4.07ms,10.76ms,176.60ms,2610198.0,1697265929,1697265945,,,,,
jooby-pgclient,9.17ms,3.41ms,30.97ms,828936.0,1697265947,1697265962,,,,,
jooby-pgclient,16.65ms,5.74ms,54.51ms,455927.0,1697265964,1697265979,,,,,
jooby-pgclient,24.07ms,7.40ms,67.43ms,315085.0,1697265981,1697265996,,,,,
jooby-pgclient,31.81ms,8.55ms,80.17ms,238342.0,1697265998,1697266013,,,,,
micronaut,6.04ms,1.57ms,50.72ms,1267222.0,1697316118,1697316133,,,,,
micronaut,10.86ms,3.20ms,73.36ms,708958.0,1697316135,1697316150,,,,,
micronaut,18.41ms,3.88ms,93.76ms,415298.0,1697316152,1697316167,,,,,
micronaut,25.43ms,1.69ms,37.60ms,298096.0,1697316169,1697316185,,,,,
micronaut,33.23ms,2.14ms,62.44ms,228138.0,1697316187,1697316202,,,,,
micronaut-data-jdbc,4.95ms,4.62ms,126.72ms,1775775.0,1697316958,1697316974,,,,,
